324728475,325558470
325532519,325534708
325439701,325532519
312909676,325439701
324152047,325363987
322619787,324856082
317431843,324728475
322586296,324558891
317938017,324461208
320341096,324205624
319241785,324152047
318013793,324109699
318079574,324091442
313801862,324076461
325249032,325570254
324350797,325213472
324525248,324849939
324414735,324448571
325767541,325988649
324971662,325283042
325806424,325828505
325707273,325719217
325703367,325710028
325430740,325656467
324085059,325284562
325018846,325042355
324645386,325040170
324874291,324889585
324083137,324196490
323977418,324084437
322959806,324085059
322596091,323715749
323523488,326047016
322832097,325758385
325522012,325656632
325505806,325574856
325553468,325556308
325490842,325505806
325473366,325490842
325141031,325163718
324869129,325145033
314830554,325078094
325043145,325054522
324651526,325043145
324803426,324869129
324634327,324803426
324647626,324651526
324638337,324647626
324445126,324638337
324231630,324634327
324417246,324445126
324158907,324417246
324250765,324260612
319887051,324250765
324237923,324242207
324168763,324231630
325572977,325857491
324711014,325572977
325213747,325214102
325213560,325213747
325000994,325213560
324691049,325121940
323960549,324721843
323764674,324711014
323835270,324691049
324508124,324516519
319089971,324508124
323877804,323878555
323824749,323877804
323775769,323835270
323812777,323826560
323824126,323824749
323802157,323823511
323783675,323814107
323797043,323812777
323801837,323802157
323799952,323801837
323772844,323799714
326062667,326069610
319116549,324975559
319116396,324975548
324319257,324857278
323700635,323958418
320324774,324147987
324098340,324098826
325717317,325737530
324940989,325343320
324942418,325332535
324031199,324972932
324864618,324942908
324940006,324942418
324873069,324942304
324922805,324925855
324534322,324864618
324079805,324587381
324143809,324425912
324079577,324079805
324079054,324079577
323978020,324079054
324040949,324047437
324010692,324040949
321358599,324031199
322813629,324010692
323170611,323978020
325947791,326052471
325928215,325947791
324462287,325942611
325774163,325940466
325927842,325928215
325920879,325925000
324466880,324969922
324702086,324764794
314900009,324466340
323046288,324462287
323825797,324129287
324122858,324126398
325283718,325285964
325283766,325285980
324952609,325283718
324952622,325283766
262946185,325271742
324683040,324889710
324259166,324889755
324261170,324683040
323013371,324432218
324327208,324352154
322757929,324314950
325561192,325630207
324768142,324794035
324753150,324768142
324422002,324773003
324413263,324435460
324256322,324422002
324855779,325152047
324850297,324855779
325220252,325229129
324714769,324761560
324206384,324373838
323777409,323813718
325348484,325364815
325072128,325082390
325067979,325072128
323565091,324066186
322923940,324595647
324507995,324543369
324507951,324543299
324881843,325142954
324829138,324882431
324684873,324881843
323478417,324829138
323476221,324825458
318632363,324684873
326088161,326091576
326074391,326088347
326072494,326084523
326072496,326084529
325828725,326074391
325205895,325625394
325205881,325625388
324962286,325205895
324962273,325205881
324848225,325034403
322632309,325031910
322632316,325031971
324935251,324962286
324935241,324962273
324931704,324935251
324754998,324931704
324754979,324931695
324329810,324848225
324846059,324846220
324845036,324846059
324603712,324632512
324603726,324632450
324541900,324603726
324541898,324603712
324502613,324541900
324502560,324541898
323198045,324329810
318260458,324041252
322517875,324041267
326056891,326075117
324911459,325296433
324911006,324911459
324906112,324911006
324888913,324906112
324048974,324905906
322845507,324888913
324048405,324048974
322136371,324048405
321360163,323997696
324714646,325186310
324715428,325145597
324707935,324714646
324649735,324707935
324406088,324703463
317062484,324681041
319319393,324606150
319315023,324606126
324424874,324429107
325576871,325592195
325512995,325576871
324664367,325561669
325462460,325556777
325229788,325462460
325228789,325229788
324727805,325193792
325032009,325321953
317503857,324260630
213340160,325673419
323394270,323666463
325544460,325555988
325528488,325542578
325471627,325528488
325456454,325471627
325112966,325450383
325400484,325446375
324594942,325112966
323379913,324685337
324563122,324576158
324409519,324563122
321020642,324492378
324211527,324409519
319370150,324211527
320670242,324211966
325545999,325556314
324212924,324409910
320670837,324212924
326073383,326077592
297346396,301748781
325994538,325997141
325952284,325953030
325939006,325941083
324676992,324975820
324911459,325296433
324911006,324911459
324906112,324911006
324888913,324906112
324048974,324905906
322845507,324888913
324048405,324048974
322136371,324048405
321360163,323997696
324433585,324449839
320270283,324187577
320293221,325520139
324714049,325172579
318040142,324743572
322661318,324714049
325854063,325854183
325831311,325849378
322836554,325195311
325785981,325788508
325757729,325785981
325378251,325734616
325279579,325360223
324911462,324927256
324466442,324890084
324867230,324889959
324533869,324593135
324476973,324533869
324194254,324476973
324114462,324438510
324123617,324194254
324130944,324167651
324123383,324123617
324081392,324114462
324034918,324082044
324053013,324082063
324048692,324081392
323995597,324048252
323995546,324048222
325108794,325209759
325108842,325209766
325165971,325208701
324241348,325208377
325163352,325165201
324218868,325163238
309118904,325159725
324240936,324241276
322092255,326007554
321220523,325180932
324188769,324468075
324068668,324438323
323204319,324188769
325312231,325431120
325282869,325303083
324066628,325282869
324047191,324066628
324040188,324047191
324087285,324093557
324069675,324087285
322543877,324069381
322199285,324061641
325147074,325161867
