tailp-Surface-Laptop,31/07/19 13:48,31/07/19 09:48,1,1,0,0,0,0,0,0,31/07/2019,0:0:2,
tailp-Surface-Laptop,31/07/19 13:48,31/07/19 09:48,1,1,0,0,0,0,0,0,31/07/2019,0:0:2,
tailp-Surface-Laptop,31/07/19 13:58,31/07/19 09:58,1,1,0,0,0,0,0,0,31/07/2019,0:0:2,
tailp-Surface-Laptop,31/07/19 14:13,31/07/19 10:13,1,1,0,0,0,0,0,0,31/07/2019,0:0:3,
